HGT_ID,Sequence_query,Sequence_subject,query_congtig_id,subject_contig_id,MAG 1,MAG 2,q_start,q_end,s_start,s_end,query_length,subject_length,Length,Identity,End Match,Full Match,details
HGT_seq_178,NODE_145_length_4150_cov_15.142857_1_4150,NODE_54_length_9998_cov_12.939757_9924_5777,NODE_145_length_4150_cov_15.142857,NODE_54_length_9998_cov_12.939757,s_9002000001373308_1.strict.fa,s_9002000001456330_2.permissive.fa,1,4150,9924,5777,4150,9998,4150,99.277,True,True,"['NODE_145_length_4150_cov_15.142857', 1, 4150, 4150, 's_9002000001373308_1.strict.fa', 'NODE_54_length_9998_cov_12.939757', 9924, 5777, 's_9002000001456330_2.permissive.fa']"
HGT_seq_179,NODE_112_length_5192_cov_11.730387_1594_3322,NODE_272_length_1729_cov_9.084229_1_1729,NODE_112_length_5192_cov_11.730387,NODE_272_length_1729_cov_9.084229,s_9002000001215917_3.strict.fa,s_9002000001467905_4.permissive.fa,1594,3322,1,1729,5192,1729,1729,99.653,False,True,"['NODE_112_length_5192_cov_11.730387', 1594, 3322, 1729, 's_9002000001215917_3.strict.fa', 'NODE_272_length_1729_cov_9.084229', 1, 1729, 's_9002000001467905_4.permissive.fa']"
HGT_seq_180,NODE_4_length_31374_cov_17.170599_509_3119,NODE_9051_length_2611_cov_9.315336_2611_1,NODE_4_length_31374_cov_17.170599,NODE_9051_length_2611_cov_9.315336,s_9002000001247124_37.permissive.fa,s_9002000001312311_33.orig.fa,509,3119,2611,1,31374,2611,2611,99.004,False,True,"['NODE_4_length_31374_cov_17.170599', 509, 3119, 2611, 's_9002000001247124_37.permissive.fa', 'NODE_9051_length_2611_cov_9.315336', 2611, 1, 's_9002000001312311_33.orig.fa']"
HGT_seq_181,NODE_227_length_1744_cov_6.340438_1_1744,NODE_113_length_5050_cov_6.641642_141_1884,NODE_227_length_1744_cov_6.340438,NODE_113_length_5050_cov_6.641642,s_9002000001247124_37.permissive.fa,s_9002000001462195_20.permissive.fa,1,1744,141,1884,1744,5050,1744,99.14,True,True,"['NODE_227_length_1744_cov_6.340438', 1, 1744, 1744, 's_9002000001247124_37.permissive.fa', 'NODE_113_length_5050_cov_6.641642', 141, 1884, 's_9002000001462195_20.permissive.fa']"
HGT_seq_182,NODE_231_length_1685_cov_7.846012_1_1682,NODE_190_length_47164_cov_25.847970_26509_28191,NODE_231_length_1685_cov_7.846012,NODE_190_length_47164_cov_25.847970,s_9002000001247124_37.permissive.fa,s_9002000001479951_31.orig.fa,1,1682,26509,28191,1685,47164,1683,99.525,False,True,"['NODE_231_length_1685_cov_7.846012', 1, 1682, 1683, 's_9002000001247124_37.permissive.fa', 'NODE_190_length_47164_cov_25.847970', 26509, 28191, 's_9002000001479951_31.orig.fa']"
HGT_seq_183,NODE_76_length_7392_cov_12.789423_1_2445,NODE_24_length_19054_cov_15.416759_2445_1,NODE_76_length_7392_cov_12.789423,NODE_24_length_19054_cov_15.416759,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,1,2445,2445,1,7392,19054,2445,99.305,True,False,"['NODE_76_length_7392_cov_12.789423', 1, 2445, 2445, 's_9002000001247124_37.permissive.fa', 'NODE_24_length_19054_cov_15.416759', 2445, 1, 's_9002000001343701_48.permissive.fa']"
HGT_seq_184,NODE_28_length_12384_cov_13.669478_2519_9261,NODE_68_length_7549_cov_16.866026_809_7549,NODE_28_length_12384_cov_13.669478,NODE_68_length_7549_cov_16.866026,s_9002000001215917_3.strict.fa,s_9002000001455931_25.permissive.fa,2519,9261,809,7549,12384,7549,6743,99.229,False,False,"['NODE_28_length_12384_cov_13.669478', 2519, 9261, 6743, 's_9002000001215917_3.strict.fa', 'NODE_68_length_7549_cov_16.866026', 809, 7549, 's_9002000001455931_25.permissive.fa']"
HGT_seq_185,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_34_length_13076_cov_8.063052_7035_3646,NODE_126_length_4714_cov_15.484868,NODE_34_length_13076_cov_8.063052,s_9002000001247124_37.permissive.fa,s_9002000001416675_19.permissive.fa,1326,4714,7035,3646,4714,13076,3390,99.174,False,False,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3390, 's_9002000001247124_37.permissive.fa', 'NODE_34_length_13076_cov_8.063052', 7035, 3646, 's_9002000001416675_19.permissive.fa']"
HGT_seq_186,NODE_266_length_1774_cov_10.171030_1_1557,NODE_52_length_11613_cov_12.288026_6661_5105,NODE_266_length_1774_cov_10.171030,NODE_52_length_11613_cov_12.288026,s_9002000001215917_3.strict.fa,s_9002000001287540_19.strict.fa,1,1557,6661,5105,1774,11613,1557,99.743,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_52_length_11613_cov_12.288026', 6661, 5105, 's_9002000001287540_19.strict.fa']"
HGT_seq_187,NODE_231_length_1685_cov_7.846012_336_1682,NODE_64_length_8979_cov_10.167414_1_1347,NODE_231_length_1685_cov_7.846012,NODE_64_length_8979_cov_10.167414,s_9002000001247124_37.permissive.fa,s_9002000001334186_16.strict.fa,336,1682,1,1347,1685,8979,1347,99.406,True,False,"['NODE_231_length_1685_cov_7.846012', 336, 1682, 1347, 's_9002000001247124_37.permissive.fa', 'NODE_64_length_8979_cov_10.167414', 1, 1347, 's_9002000001334186_16.strict.fa']"
HGT_seq_188,NODE_289_length_1819_cov_8.196712_1217_1819,NODE_496_length_21661_cov_25.077525_1_605,NODE_289_length_1819_cov_8.196712,NODE_496_length_21661_cov_25.077525,s_9002000001373308_1.strict.fa,s_9002000001479951_31.orig.fa,1217,1819,1,605,1819,21661,605,99.008,True,False,"['NODE_289_length_1819_cov_8.196712', 1217, 1819, 605, 's_9002000001373308_1.strict.fa', 'NODE_496_length_21661_cov_25.077525', 1, 605, 's_9002000001479951_31.orig.fa']"
HGT_seq_189,NODE_15_length_20739_cov_16.496857_2622_12205,NODE_1706_length_9585_cov_14.328017_9585_2,NODE_15_length_20739_cov_16.496857,NODE_1706_length_9585_cov_14.328017,s_9002000001247124_37.permissive.fa,s_9002000001312311_33.orig.fa,2622,12205,9585,2,20739,9585,9584,99.155,False,True,"['NODE_15_length_20739_cov_16.496857', 2622, 12205, 9584, 's_9002000001247124_37.permissive.fa', 'NODE_1706_length_9585_cov_14.328017', 9585, 2, 's_9002000001312311_33.orig.fa']"
HGT_seq_190,NODE_70_length_6468_cov_17.383596_1_6468,NODE_17_length_22831_cov_21.468080_1238_7705,NODE_70_length_6468_cov_17.383596,NODE_17_length_22831_cov_21.468080,s_9002000001373308_1.strict.fa,s_9002000001473223_36.strict.fa,1,6468,1238,7705,6468,22831,6468,99.057,False,True,"['NODE_70_length_6468_cov_17.383596', 1, 6468, 6468, 's_9002000001373308_1.strict.fa', 'NODE_17_length_22831_cov_21.468080', 1238, 7705, 's_9002000001473223_36.strict.fa']"
HGT_seq_191,NODE_23_length_15279_cov_12.735155_5422_9569,NODE_145_length_4150_cov_15.142857_1_4150,NODE_23_length_15279_cov_12.735155,NODE_145_length_4150_cov_15.142857,s_9002000001334186_16.strict.fa,s_9002000001373308_1.strict.fa,5422,9569,1,4150,15279,4150,4150,99.277,False,True,"['NODE_23_length_15279_cov_12.735155', 5422, 9569, 4150, 's_9002000001334186_16.strict.fa', 'NODE_145_length_4150_cov_15.142857', 1, 4150, 's_9002000001373308_1.strict.fa']"
HGT_seq_192,NODE_277_length_2018_cov_7.574631_1175_2018,NODE_9_length_23234_cov_8.504897_66_909,NODE_277_length_2018_cov_7.574631,NODE_9_length_23234_cov_8.504897,s_9002000001373308_1.strict.fa,s_9002000001392831_7.strict.fa,1175,2018,66,909,2018,23234,844,99.763,True,False,"['NODE_277_length_2018_cov_7.574631', 1175, 2018, 844, 's_9002000001373308_1.strict.fa', 'NODE_9_length_23234_cov_8.504897', 66, 909, 's_9002000001392831_7.strict.fa']"
HGT_seq_193,NODE_31_length_9381_cov_16.044606_339_9381,NODE_16_length_21764_cov_8.291584_16519_7477,NODE_31_length_9381_cov_16.044606,NODE_16_length_21764_cov_8.291584,s_9002000001373308_1.strict.fa,s_9002000001567974_27.permissive.fa,339,9381,16519,7477,9381,21764,9043,99.303,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9381, 9043, 's_9002000001373308_1.strict.fa', 'NODE_16_length_21764_cov_8.291584', 16519, 7477, 's_9002000001567974_27.permissive.fa']"
HGT_seq_194,NODE_50_length_10773_cov_14.729520_1_1723,NODE_88_length_6678_cov_8.715386_4956_6678,NODE_50_length_10773_cov_14.729520,NODE_88_length_6678_cov_8.715386,s_9002000001247124_37.permissive.fa,s_9002000001462195_20.permissive.fa,1,1723,4956,6678,10773,6678,1723,99.594,True,False,"['NODE_50_length_10773_cov_14.729520', 1, 1723, 1723, 's_9002000001247124_37.permissive.fa', 'NODE_88_length_6678_cov_8.715386', 4956, 6678, 's_9002000001462195_20.permissive.fa']"
HGT_seq_195,NODE_136_length_4404_cov_16.850540_1_4401,NODE_58_length_38570_cov_14.213319_15606_20006,NODE_136_length_4404_cov_16.850540,NODE_58_length_38570_cov_14.213319,s_9002000001247124_37.permissive.fa,s_9002000001433400_13.orig.fa,1,4401,15606,20006,4404,38570,4401,100.0,False,True,"['NODE_136_length_4404_cov_16.850540', 1, 4401, 4401, 's_9002000001247124_37.permissive.fa', 'NODE_58_length_38570_cov_14.213319', 15606, 20006, 's_9002000001433400_13.orig.fa']"
HGT_seq_196,NODE_132_length_4498_cov_15.592393_1179_2907,NODE_272_length_1729_cov_9.084229_1_1729,NODE_132_length_4498_cov_15.592393,NODE_272_length_1729_cov_9.084229,s_9002000001373308_1.strict.fa,s_9002000001467905_4.permissive.fa,1179,2907,1,1729,4498,1729,1729,99.769,False,True,"['NODE_132_length_4498_cov_15.592393', 1179, 2907, 1729, 's_9002000001373308_1.strict.fa', 'NODE_272_length_1729_cov_9.084229', 1, 1729, 's_9002000001467905_4.permissive.fa']"
HGT_seq_197,NODE_269_length_2105_cov_8.961951_1_2105,NODE_194_length_3013_cov_4.789723_2681_577,NODE_269_length_2105_cov_8.961951,NODE_194_length_3013_cov_4.789723,s_9002000001373308_1.strict.fa,s_9002000001447950_2.strict.fa,1,2105,2681,577,2105,3013,2105,99.24,False,True,"['NODE_269_length_2105_cov_8.961951', 1, 2105, 2105, 's_9002000001373308_1.strict.fa', 'NODE_194_length_3013_cov_4.789723', 2681, 577, 's_9002000001447950_2.strict.fa']"
HGT_seq_198,NODE_266_length_1774_cov_10.171030_1_1557,NODE_156_length_3404_cov_14.322186_670_2226,NODE_266_length_1774_cov_10.171030,NODE_156_length_3404_cov_14.322186,s_9002000001215917_3.strict.fa,s_9002000001455931_25.permissive.fa,1,1557,670,2226,1774,3404,1557,99.679,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_156_length_3404_cov_14.322186', 670, 2226, 's_9002000001455931_25.permissive.fa']"
HGT_seq_199,NODE_105_length_5724_cov_11.337096_1_5723,NODE_19_length_12654_cov_14.835146_5723_1,NODE_105_length_5724_cov_11.337096,NODE_19_length_12654_cov_14.835146,s_9002000001334186_16.strict.fa,s_9002000001373308_1.strict.fa,1,5723,5723,1,5724,12654,5723,99.72,True,True,"['NODE_105_length_5724_cov_11.337096', 1, 5723, 5723, 's_9002000001334186_16.strict.fa', 'NODE_19_length_12654_cov_14.835146', 5723, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_200,NODE_231_length_1685_cov_7.846012_1_1682,NODE_154_length_3613_cov_8.676785_1872_3554,NODE_231_length_1685_cov_7.846012,NODE_154_length_3613_cov_8.676785,s_9002000001247124_37.permissive.fa,s_9002000001456330_2.permissive.fa,1,1682,1872,3554,1685,3613,1683,99.168,True,True,"['NODE_231_length_1685_cov_7.846012', 1, 1682, 1683, 's_9002000001247124_37.permissive.fa', 'NODE_154_length_3613_cov_8.676785', 1872, 3554, 's_9002000001456330_2.permissive.fa']"
HGT_seq_201,NODE_266_length_1774_cov_10.171030_1_1550,NODE_79_length_6612_cov_11.235931_18_1568,NODE_266_length_1774_cov_10.171030,NODE_79_length_6612_cov_11.235931,s_9002000001215917_3.strict.fa,s_9002000001580090_45.strict.fa,1,1550,18,1568,1774,6612,1551,99.162,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1550, 1551, 's_9002000001215917_3.strict.fa', 'NODE_79_length_6612_cov_11.235931', 18, 1568, 's_9002000001580090_45.strict.fa']"
HGT_seq_202,NODE_289_length_1819_cov_8.196712_1229_1819,NODE_182_length_3211_cov_7.663498_3207_2617,NODE_289_length_1819_cov_8.196712,NODE_182_length_3211_cov_7.663498,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,1229,1819,3207,2617,1819,3211,591,99.662,True,False,"['NODE_289_length_1819_cov_8.196712', 1229, 1819, 591, 's_9002000001373308_1.strict.fa', 'NODE_182_length_3211_cov_7.663498', 3207, 2617, 's_9002000001410650_3.permissive.fa']"
HGT_seq_203,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_41_length_12278_cov_18.064060_7047_3657,NODE_126_length_4714_cov_15.484868,NODE_41_length_12278_cov_18.064060,s_9002000001247124_37.permissive.fa,s_9002000001473223_36.strict.fa,1326,4714,7047,3657,4714,12278,3391,99.086,False,False,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3391, 's_9002000001247124_37.permissive.fa', 'NODE_41_length_12278_cov_18.064060', 7047, 3657, 's_9002000001473223_36.strict.fa']"
HGT_seq_204,NODE_104_length_5089_cov_12.261621_1_5089,NODE_4_length_35537_cov_15.781692_5182_94,NODE_104_length_5089_cov_12.261621,NODE_4_length_35537_cov_15.781692,s_9002000001373308_1.strict.fa,s_9002000001423590_15.permissive.fa,1,5089,5182,94,5089,35537,5089,99.352,True,True,"['NODE_104_length_5089_cov_12.261621', 1, 5089, 5089, 's_9002000001373308_1.strict.fa', 'NODE_4_length_35537_cov_15.781692', 5182, 94, 's_9002000001423590_15.permissive.fa']"
HGT_seq_205,NODE_1706_length_9585_cov_14.328017_510_9552,NODE_31_length_9381_cov_16.044606_9381_339,NODE_1706_length_9585_cov_14.328017,NODE_31_length_9381_cov_16.044606,s_9002000001312311_33.orig.fa,s_9002000001373308_1.strict.fa,510,9552,9381,339,9585,9381,9043,99.248,True,True,"['NODE_1706_length_9585_cov_14.328017', 510, 9552, 9043, 's_9002000001312311_33.orig.fa', 'NODE_31_length_9381_cov_16.044606', 9381, 339, 's_9002000001373308_1.strict.fa']"
HGT_seq_206,NODE_77_length_6872_cov_7.410151_5737_6872,NODE_1091_length_5155_cov_11.261569_5_1140,NODE_77_length_6872_cov_7.410151,NODE_1091_length_5155_cov_11.261569,s_9002000001215917_3.strict.fa,s_9002000001433400_13.orig.fa,5737,6872,5,1140,6872,5155,1136,99.296,True,False,"['NODE_77_length_6872_cov_7.410151', 5737, 6872, 1136, 's_9002000001215917_3.strict.fa', 'NODE_1091_length_5155_cov_11.261569', 5, 1140, 's_9002000001433400_13.orig.fa']"
HGT_seq_207,NODE_28_length_12384_cov_13.669478_9307_12361,NODE_121_length_3095_cov_16.975329_7_3064,NODE_28_length_12384_cov_13.669478,NODE_121_length_3095_cov_16.975329,s_9002000001215917_3.strict.fa,s_9002000001287540_19.strict.fa,9307,12361,7,3064,12384,3095,3058,99.281,True,True,"['NODE_28_length_12384_cov_13.669478', 9307, 12361, 3058, 's_9002000001215917_3.strict.fa', 'NODE_121_length_3095_cov_16.975329', 7, 3064, 's_9002000001287540_19.strict.fa']"
HGT_seq_208,NODE_139_length_4347_cov_14.684063_3658_4347,NODE_111_length_5096_cov_7.004959_125_814,NODE_139_length_4347_cov_14.684063,NODE_111_length_5096_cov_7.004959,s_9002000001373308_1.strict.fa,s_9002000001447950_2.strict.fa,3658,4347,125,814,4347,5096,690,99.13,True,False,"['NODE_139_length_4347_cov_14.684063', 3658, 4347, 690, 's_9002000001373308_1.strict.fa', 'NODE_111_length_5096_cov_7.004959', 125, 814, 's_9002000001447950_2.strict.fa']"
HGT_seq_209,NODE_19_length_12654_cov_14.835146_10585_12654,NODE_68_length_8774_cov_11.471614_1_2070,NODE_19_length_12654_cov_14.835146,NODE_68_length_8774_cov_11.471614,s_9002000001373308_1.strict.fa,s_9002000001456330_2.permissive.fa,10585,12654,1,2070,12654,8774,2070,99.324,True,False,"['NODE_19_length_12654_cov_14.835146', 10585, 12654, 2070, 's_9002000001373308_1.strict.fa', 'NODE_68_length_8774_cov_11.471614', 1, 2070, 's_9002000001456330_2.permissive.fa']"
HGT_seq_210,NODE_281_length_1949_cov_10.814150_1_1943,NODE_220_length_2499_cov_9.170213_1943_1,NODE_281_length_1949_cov_10.814150,NODE_220_length_2499_cov_9.170213,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,1,1943,1943,1,1949,2499,1943,99.177,True,True,"['NODE_281_length_1949_cov_10.814150', 1, 1943, 1943, 's_9002000001373308_1.strict.fa', 'NODE_220_length_2499_cov_9.170213', 1943, 1, 's_9002000001410650_3.permissive.fa']"
HGT_seq_211,NODE_157_length_3840_cov_5.185997_2100_3840,NODE_111_length_5164_cov_10.156978_5164_3424,NODE_157_length_3840_cov_5.185997,NODE_111_length_5164_cov_10.156978,s_9002000001215917_3.strict.fa,s_9002000001476065_22.strict.fa,2100,3840,5164,3424,3840,5164,1741,99.253,True,False,"['NODE_157_length_3840_cov_5.185997', 2100, 3840, 1741, 's_9002000001215917_3.strict.fa', 'NODE_111_length_5164_cov_10.156978', 5164, 3424, 's_9002000001476065_22.strict.fa']"
HGT_seq_212,NODE_145_length_4150_cov_15.142857_1_4117,NODE_29_length_9491_cov_9.227321_5377_9491,NODE_145_length_4150_cov_15.142857,NODE_29_length_9491_cov_9.227321,s_9002000001373308_1.strict.fa,s_9002000001467905_4.permissive.fa,1,4117,5377,9491,4150,9491,4117,99.296,True,True,"['NODE_145_length_4150_cov_15.142857', 1, 4117, 4117, 's_9002000001373308_1.strict.fa', 'NODE_29_length_9491_cov_9.227321', 5377, 9491, 's_9002000001467905_4.permissive.fa']"
HGT_seq_213,NODE_136_length_4404_cov_16.850540_1_2334,NODE_136_length_3813_cov_7.204364_1480_3813,NODE_136_length_4404_cov_16.850540,NODE_136_length_3813_cov_7.204364,s_9002000001247124_37.permissive.fa,s_9002000001416675_19.permissive.fa,1,2334,1480,3813,4404,3813,2334,100.0,True,False,"['NODE_136_length_4404_cov_16.850540', 1, 2334, 2334, 's_9002000001247124_37.permissive.fa', 'NODE_136_length_3813_cov_7.204364', 1480, 3813, 's_9002000001416675_19.permissive.fa']"
HGT_seq_214,NODE_243_length_2242_cov_9.932785_963_2242,NODE_181_length_2460_cov_13.375468_2376_1097,NODE_243_length_2242_cov_9.932785,NODE_181_length_2460_cov_13.375468,s_9002000001215917_3.strict.fa,s_9002000001476065_22.strict.fa,963,2242,2376,1097,2242,2460,1280,99.688,True,False,"['NODE_243_length_2242_cov_9.932785', 963, 2242, 1280, 's_9002000001215917_3.strict.fa', 'NODE_181_length_2460_cov_13.375468', 2376, 1097, 's_9002000001476065_22.strict.fa']"
HGT_seq_215,NODE_84_length_6384_cov_12.678938_5078_6091,NODE_190_length_2299_cov_18.222371_1288_2299,NODE_84_length_6384_cov_12.678938,NODE_190_length_2299_cov_18.222371,s_9002000001215917_3.strict.fa,s_9002000001455931_25.permissive.fa,5078,6091,1288,2299,6384,2299,1014,99.014,False,False,"['NODE_84_length_6384_cov_12.678938', 5078, 6091, 1014, 's_9002000001215917_3.strict.fa', 'NODE_190_length_2299_cov_18.222371', 1288, 2299, 's_9002000001455931_25.permissive.fa']"
HGT_seq_216,NODE_275_length_2030_cov_9.461772_1_1617,NODE_31_length_17133_cov_17.536187_6507_4893,NODE_275_length_2030_cov_9.461772,NODE_31_length_17133_cov_17.536187,s_9002000001373308_1.strict.fa,s_9002000001423590_15.permissive.fa,1,1617,6507,4893,2030,17133,1617,99.32,False,False,"['NODE_275_length_2030_cov_9.461772', 1, 1617, 1617, 's_9002000001373308_1.strict.fa', 'NODE_31_length_17133_cov_17.536187', 6507, 4893, 's_9002000001423590_15.permissive.fa']"
HGT_seq_217,NODE_31_length_9381_cov_16.044606_339_9372,NODE_54_length_10579_cov_8.589795_1546_10579,NODE_31_length_9381_cov_16.044606,NODE_54_length_10579_cov_8.589795,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,339,9372,1546,10579,9381,10579,9034,99.336,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9372, 9034, 's_9002000001373308_1.strict.fa', 'NODE_54_length_10579_cov_8.589795', 1546, 10579, 's_9002000001416675_19.permissive.fa']"
HGT_seq_218,NODE_7_length_35195_cov_33.536682_11360_20402,NODE_31_length_9381_cov_16.044606_9381_339,NODE_7_length_35195_cov_33.536682,NODE_31_length_9381_cov_16.044606,s_9002000001350528_1.permissive.fa,s_9002000001373308_1.strict.fa,11360,20402,9381,339,35195,9381,9043,99.292,False,True,"['NODE_7_length_35195_cov_33.536682', 11360, 20402, 9043, 's_9002000001350528_1.permissive.fa', 'NODE_31_length_9381_cov_16.044606', 9381, 339, 's_9002000001373308_1.strict.fa']"
HGT_seq_219,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_47_length_10604_cov_11.385629_6959_3570,NODE_126_length_4714_cov_15.484868,NODE_47_length_10604_cov_11.385629,s_9002000001247124_37.permissive.fa,s_9002000001334186_16.strict.fa,1326,4714,6959,3570,4714,10604,3390,99.027,False,False,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3390, 's_9002000001247124_37.permissive.fa', 'NODE_47_length_10604_cov_11.385629', 6959, 3570, 's_9002000001334186_16.strict.fa']"
HGT_seq_220,NODE_256_length_2274_cov_9.684092_1_2154,NODE_43_length_11574_cov_7.969442_9421_11574,NODE_256_length_2274_cov_9.684092,NODE_43_length_11574_cov_7.969442,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,1,2154,9421,11574,2274,11574,2154,100.0,True,True,"['NODE_256_length_2274_cov_9.684092', 1, 2154, 2154, 's_9002000001373308_1.strict.fa', 'NODE_43_length_11574_cov_7.969442', 9421, 11574, 's_9002000001416675_19.permissive.fa']"
HGT_seq_221,NODE_243_length_2242_cov_9.932785_963_2242,NODE_251_length_38485_cov_25.451574_1391_112,NODE_243_length_2242_cov_9.932785,NODE_251_length_38485_cov_25.451574,s_9002000001215917_3.strict.fa,s_9002000001479951_31.orig.fa,963,2242,1391,112,2242,38485,1280,99.375,False,False,"['NODE_243_length_2242_cov_9.932785', 963, 2242, 1280, 's_9002000001215917_3.strict.fa', 'NODE_251_length_38485_cov_25.451574', 1391, 112, 's_9002000001479951_31.orig.fa']"
HGT_seq_222,NODE_285_length_1854_cov_8.733185_1_1854,NODE_72_length_7478_cov_13.673043_1968_3821,NODE_285_length_1854_cov_8.733185,NODE_72_length_7478_cov_13.673043,s_9002000001373308_1.strict.fa,s_9002000001455931_25.permissive.fa,1,1854,1968,3821,1854,7478,1854,99.515,False,True,"['NODE_285_length_1854_cov_8.733185', 1, 1854, 1854, 's_9002000001373308_1.strict.fa', 'NODE_72_length_7478_cov_13.673043', 1968, 3821, 's_9002000001455931_25.permissive.fa']"
